timestamp,server_id,cpu_usage_pct,memory_usage_pct,active_connections,requests_per_sec,network_latency_ms,disk_io_mb_s,bandwidth_mbps,error_rate_pct,response_time_ms,load_status
2026-06-23 21:15:00,srv-4,91.21,79.86,542,247.19,49.83,13.18,107.3,0.869,380.99,High
2026-06-23 21:30:00,srv-5,99.5,91.22,1481,687.79,50.6,31.06,412.19,4.231,445.5,High
2026-06-23 21:30:00,srv-2,76.46,76.13,659,274.48,26.86,14.34,175.32,0.311,277.72,High
2026-06-23 21:30:00,srv-4,79.03,86.11,507,228.45,41.11,11.02,83.87,0.346,323.65,High
2026-06-23 21:30:00,srv-1,66.31,69.51,811,338.45,18.21,14.46,151.68,0.183,231.21,Medium
2026-06-23 21:30:00,srv-3,65.94,63.23,943,396.09,11.65,16.26,212.03,0.119,214.2,Medium
2026-06-23 21:45:00,srv-1,75.6,65.73,736,304.64,21.46,15.38,138.25,0.541,250.83,High
2026-06-23 21:45:00,srv-4,88.56,74.49,511,231.23,49.2,11.61,90.92,2.511,362.25,High
2026-06-23 21:45:00,srv-2,77.65,71.09,644,267.82,25.87,14.49,177.15,0.391,272.16,High
2026-06-23 21:45:00,srv-5,70.9,63.45,692,323.36,14.87,7.01,202.65,0.113,239.52,Medium
2026-06-23 21:45:00,srv-3,58.2,58.51,855,358.8,10.16,13.69,191.75,0.137,197.19,Medium
2026-06-23 22:00:00,srv-5,70.34,60.93,714,331.51,14.01,15.44,210.7,0.304,223.53,Medium
2026-06-23 22:00:00,srv-1,65.32,64.57,750,312.19,13.49,10.81,143.26,0.238,216.9,Medium
2026-06-23 22:00:00,srv-4,79.91,74.83,465,209.92,36.7,10.17,86.41,0.72,307.38,High
2026-06-23 22:00:00,srv-3,69.52,59.21,858,357.86,11.94,13.2,194.49,0.243,214.58,Medium
2026-06-23 22:00:00,srv-2,70.45,69.3,643,272.28,21.64,15.96,178.44,0.454,259.31,Medium
2026-06-23 22:15:00,srv-3,60.88,57.08,695,290.31,11.01,12.44,154.83,0.061,197.24,Medium
2026-06-23 22:15:00,srv-2,75.69,63.17,603,254.01,24.77,12.34,169.63,0.844,260.64,High
2026-06-23 22:15:00,srv-5,70.08,57.61,618,292.54,13.95,11.8,179.71,0.429,222.47,Medium
2026-06-23 22:15:00,srv-4,78.19,75.48,465,211.16,33.29,6.11,91.95,0.382,296.91,High
2026-06-23 22:15:00,srv-1,61.05,63.81,673,279.02,20.09,10.09,123.49,0.026,222.91,Medium
2026-06-23 22:30:00,srv-1,64.36,59.16,589,246.79,14.94,10.94,111.77,0.02,214.68,Medium
2026-06-23 22:30:00,srv-5,57.48,56.11,597,277.77,13.4,8.73,171.59,0.088,195.68,Medium
2026-06-23 22:30:00,srv-4,75.03,69.66,389,178.31,34.51,7.43,75.96,0.251,289.22,Medium
2026-06-23 22:30:00,srv-2,61.58,63.75,512,212.92,18.39,16.79,139.71,0.069,228.18,Medium
2026-06-23 22:30:00,srv-3,61.2,56.52,723,304.16,10.47,15.62,169.99,0.04,203.98,Medium
2026-06-23 22:45:00,srv-2,73.15,66.99,485,203.72,23.31,7.09,128.76,0.522,251.46,Medium
2026-06-23 22:45:00,srv-3,64.18,60.58,674,281.37,12.42,11.87,148.59,0.1,205.82,Medium
2026-06-23 22:45:00,srv-4,69.25,64.09,377,170.75,29.93,2.87,63.83,0.201,269.65,Medium
2026-06-23 22:45:00,srv-5,56.36,53.99,533,244.59,11.2,8.85,146.68,0.018,184.23,Medium
2026-06-23 22:45:00,srv-1,66.56,62.28,585,244.79,13.2,7.5,107.64,0.201,214.62,Medium
2026-06-23 23:00:00,srv-5,53.13,56.39,479,224.25,16.43,6.16,136.45,0.217,194.38,Medium
2026-06-23 23:00:00,srv-1,67.17,61.79,521,219.24,13.36,5.51,100.84,0.068,223.42,Medium
2026-06-23 23:00:00,srv-2,65.89,62.95,512,211.31,19.74,5.95,140.31,0.093,228.11,Medium
2026-06-23 23:00:00,srv-3,53.54,59.03,634,261.93,9.2,15.62,137.64,0.006,187.16,Medium
2026-06-23 23:00:00,srv-4,67.43,67.7,309,139.71,32.64,7.72,58.3,0.235,266.5,Medium
2026-06-23 23:15:00,srv-1,64.1,55.42,516,215.86,12.79,6.8,94.54,0.047,201.95,Medium
2026-06-23 23:15:00,srv-3,55.35,54.78,524,221.43,9.72,14.28,116.05,0.014,184.64,Medium
2026-06-23 23:15:00,srv-4,68.45,65.58,322,143.79,26.81,7.14,63.0,0.167,250.21,Medium
2026-06-23 23:15:00,srv-2,62.84,53.92,427,181.38,20.81,11.59,120.31,0.01,216.77,Medium
2026-06-23 23:15:00,srv-5,58.46,55.09,467,220.2,13.93,11.64,135.9,0.035,195.32,Medium
2026-06-23 23:30:00,srv-3,49.93,53.53,501,207.96,9.05,13.61,113.43,0.076,171.82,Medium
2026-06-23 23:30:00,srv-4,62.62,58.84,293,133.84,25.23,7.54,50.36,0.02,232.18,Medium
2026-06-23 23:30:00,srv-1,60.08,47.4,391,167.76,14.6,10.45,73.4,0.034,194.15,Medium
2026-06-23 23:30:00,srv-2,53.56,50.25,355,146.67,19.82,6.03,96.62,0.008,195.25,Medium
2026-06-23 23:30:00,srv-5,51.58,53.79,431,199.38,11.88,9.84,122.27,0.031,181.11,Medium
2026-06-23 23:45:00,srv-5,51.53,48.64,388,179.4,12.98,1.76,109.99,0.027,177.16,Medium
2026-06-23 23:45:00,srv-2,52.84,60.74,400,169.59,22.89,2.55,112.41,0.012,215.55,Medium
2026-06-23 23:45:00,srv-3,53.44,48.84,419,177.59,11.74,7.44,96.92,0.031,197.76,Medium
2026-06-23 23:45:00,srv-4,63.66,53.5,259,117.35,26.79,2.41,44.42,0.064,232.59,Medium
2026-06-23 23:45:00,srv-1,50.09,53.32,369,154.09,12.41,8.45,64.77,0.003,179.75,Medium
2026-06-24 00:00:00,srv-2,49.16,43.44,142,59.88,18.31,1.47,49.24,0.04,181.36,Low
2026-06-24 00:00:00,srv-5,49.43,40.76,259,119.75,13.54,4.99,57.59,0.01,167.86,Low
2026-06-24 00:00:00,srv-3,32.91,43.32,185,74.95,13.87,1.84,37.76,0.031,143.84,Low
2026-06-24 00:00:00,srv-4,48.29,44.9,69,31.67,28.88,4.74,10.16,0.01,203.42,Medium
2026-06-24 00:00:00,srv-1,55.26,40.56,223,93.71,13.43,1.85,42.6,0.033,181.7,Medium
2026-06-24 00:15:00,srv-1,35.86,37.11,207,85.53,12.2,5.64,35.25,0.028,144.86,Low
2026-06-24 00:15:00,srv-2,55.07,43.72,209,89.19,18.12,4.64,52.75,0.058,188.78,Medium
2026-06-24 00:15:00,srv-5,47.27,42.94,187,91.99,12.81,0.0,57.13,0.041,165.76,Low
2026-06-24 00:15:00,srv-4,49.58,45.45,101,40.59,34.49,3.5,13.09,0.05,221.25,Medium
2026-06-24 00:15:00,srv-3,44.72,38.19,137,58.73,10.77,3.03,31.72,0.039,150.32,Low
2026-06-24 00:30:00,srv-5,33.65,41.83,172,81.97,12.93,5.83,43.54,0.007,145.87,Low
2026-06-24 00:30:00,srv-2,42.2,36.04,154,60.16,19.53,0.32,34.81,0.019,165.54,Low
2026-06-24 00:30:00,srv-1,40.98,34.54,157,65.14,17.07,0.7,34.68,0.062,163.81,Low
2026-06-24 00:30:00,srv-3,43.38,44.08,133,57.34,10.92,5.94,32.94,0.028,160.74,Low
2026-06-24 00:30:00,srv-4,48.96,44.72,87,41.06,25.77,8.52,15.73,0.01,211.95,Medium
2026-06-24 00:45:00,srv-5,42.64,43.36,160,76.33,15.95,0.0,49.1,0.093,167.93,Low
2026-06-24 00:45:00,srv-4,46.73,46.35,120,55.18,25.07,4.91,22.54,0.253,199.16,Medium
2026-06-24 00:45:00,srv-1,44.98,39.27,146,58.18,12.84,0.0,28.95,0.052,164.26,Low
2026-06-24 00:45:00,srv-2,46.71,39.94,122,53.61,18.0,0.0,26.78,0.04,178.4,Low
2026-06-24 00:45:00,srv-3,38.75,37.27,195,79.15,9.1,6.77,45.83,0.082,137.05,Low
2026-06-24 01:00:00,srv-5,42.4,38.77,197,92.5,15.26,0.0,61.91,0.002,161.64,Low
2026-06-24 01:00:00,srv-1,36.64,40.66,179,68.77,16.77,5.02,31.48,0.01,156.66,Low
2026-06-24 01:00:00,srv-2,44.71,38.52,172,71.96,21.1,2.34,47.83,0.021,185.94,Low
2026-06-24 01:00:00,srv-4,46.57,48.01,125,58.77,25.44,0.46,24.01,0.029,196.1,Medium
2026-06-24 01:00:00,srv-3,43.89,37.97,256,105.75,10.4,0.0,56.65,0.069,153.72,Low
2026-06-24 01:15:00,srv-3,40.38,37.56,227,96.57,10.5,5.24,48.32,0.019,146.85,Low
2026-06-24 01:15:00,srv-1,41.95,41.9,269,109.56,17.8,8.81,46.72,0.012,173.15,Low
2026-06-24 01:15:00,srv-4,46.73,48.34,130,56.04,29.19,0.0,25.25,0.008,208.09,Medium
2026-06-24 01:15:00,srv-2,47.51,43.68,156,68.53,19.41,0.0,35.42,0.06,181.44,Low
2026-06-24 01:15:00,srv-5,42.71,38.81,136,66.25,15.9,3.73,43.36,0.096,160.81,Low
2026-06-24 01:30:00,srv-4,46.74,50.79,99,41.56,26.26,3.05,15.33,0.004,200.83,Medium
2026-06-24 01:30:00,srv-5,41.36,39.87,143,65.23,15.33,4.43,34.19,0.083,157.02,Low
2026-06-24 01:30:00,srv-3,42.88,35.03,190,79.28,9.08,0.0,38.97,0.084,140.78,Low
2026-06-24 01:30:00,srv-2,48.78,50.9,176,69.89,19.34,4.73,47.12,0.223,189.3,Medium
2026-06-24 01:30:00,srv-1,35.44,41.26,63,27.12,12.01,3.41,14.46,0.014,144.84,Low
2026-06-24 01:45:00,srv-2,46.12,36.86,161,66.08,18.9,0.0,43.21,0.058,172.15,Low
2026-06-24 01:45:00,srv-3,45.61,35.09,232,98.56,12.05,3.47,54.65,0.037,164.18,Low
2026-06-24 01:45:00,srv-1,44.78,47.77,209,87.78,13.25,0.0,44.08,0.01,165.01,Low
2026-06-24 01:45:00,srv-4,45.63,45.48,124,56.53,28.84,0.0,17.94,0.027,204.19,Low
2026-06-24 01:45:00,srv-5,40.18,33.96,109,49.77,13.31,4.83,26.29,0.018,149.35,Low
2026-06-24 02:00:00,srv-4,45.64,52.93,117,50.28,26.17,0.05,15.87,0.083,199.59,Medium
2026-06-24 02:00:00,srv-1,46.9,44.52,164,66.19,12.05,2.19,31.35,0.054,162.98,Low
2026-06-24 02:00:00,srv-3,38.23,40.53,214,93.03,9.65,1.9,53.97,0.049,141.61,Low
2026-06-24 02:00:00,srv-2,48.18,39.94,112,46.52,18.94,2.33,27.75,0.003,177.47,Low
2026-06-24 02:00:00,srv-5,51.92,42.51,203,89.67,12.35,3.45,54.55,0.002,171.05,Low
2026-06-24 02:15:00,srv-1,43.28,41.06,200,86.5,16.79,2.16,48.05,0.26,167.34,Low
2026-06-24 02:15:00,srv-3,39.45,44.97,248,103.37,11.57,2.12,56.69,0.101,154.41,Low
2026-06-24 02:15:00,srv-5,46.64,37.87,215,98.74,12.34,4.04,64.71,0.108,165.66,Low
2026-06-24 02:15:00,srv-2,45.94,45.54,132,51.86,19.13,3.89,36.49,0.032,179.49,Low
2026-06-24 02:15:00,srv-4,50.49,43.67,67,29.7,25.11,0.0,14.67,0.029,223.7,Medium
2026-06-24 02:30:00,srv-5,41.32,39.75,176,83.85,13.95,5.09,56.3,0.082,154.13,Low
2026-06-24 02:30:00,srv-2,42.47,42.25,110,45.55,18.03,1.66,31.46,0.074,179.86,Low
2026-06-24 02:30:00,srv-1,41.2,44.3,166,69.41,13.46,4.06,34.42,0.053,157.52,Low
2026-06-24 02:30:00,srv-4,48.24,44.54,151,67.09,26.92,1.15,23.67,0.008,209.47,Medium
2026-06-24 02:30:00,srv-3,49.56,43.07,289,121.62,10.03,7.44,63.89,0.032,178.26,Low
2026-06-24 02:45:00,srv-5,41.31,44.41,166,78.78,16.15,6.16,50.03,0.05,165.33,Low
2026-06-24 02:45:00,srv-3,48.62,34.18,138,59.89,19.87,0.88,29.56,0.071,187.93,Low
2026-06-24 02:45:00,srv-1,33.32,43.57,182,76.14,12.16,1.04,39.81,0.047,144.07,Low
2026-06-24 02:45:00,srv-4,48.46,50.52,138,64.67,26.14,7.33,28.42,0.034,201.5,Medium
2026-06-24 02:45:00,srv-2,46.42,46.73,197,81.77,18.17,7.08,61.84,0.039,184.71,Low
2026-06-24 03:00:00,srv-4,48.67,49.17,160,72.11,26.35,0.0,31.92,0.021,206.23,Medium
2026-06-24 03:00:00,srv-1,61.08,56.56,552,228.08,12.26,7.8,106.23,0.03,204.48,Medium
2026-06-24 03:00:00,srv-2,41.75,40.95,145,59.92,19.41,0.0,42.5,0.151,175.68,Low
2026-06-24 03:00:00,srv-3,45.55,39.89,227,92.29,9.48,4.09,53.98,0.049,166.71,Low
2026-06-24 03:00:00,srv-5,35.45,46.53,162,72.86,11.18,2.52,39.78,0.003,148.83,Low
2026-06-24 03:15:00,srv-4,51.92,47.05,197,84.96,30.95,1.34,40.01,0.035,221.36,Medium
2026-06-24 03:15:00,srv-3,46.08,44.07,224,95.54,9.12,1.44,45.57,0.028,159.64,Low
2026-06-24 03:15:00,srv-5,40.03,45.24,224,109.39,15.19,3.71,72.83,0.036,163.94,Low
2026-06-24 03:15:00,srv-2,48.55,39.63,161,65.93,18.33,0.6,43.08,0.003,175.93,Low
2026-06-24 03:15:00,srv-1,48.17,41.39,244,100.11,12.97,0.0,49.71,0.019,166.76,Low
2026-06-24 03:30:00,srv-4,51.13,46.83,132,56.59,26.22,0.0,18.58,0.025,206.49,Medium
2026-06-24 03:30:00,srv-5,41.94,42.71,188,90.33,14.79,0.0,55.17,0.136,165.87,Low
2026-06-24 03:30:00,srv-1,41.02,38.81,279,117.34,17.63,5.33,50.32,0.121,160.17,Low
2026-06-24 03:30:00,srv-2,41.49,44.48,186,78.53,21.02,2.29,40.28,0.017,180.71,Low
2026-06-24 03:30:00,srv-3,41.63,39.62,223,92.94,16.81,4.05,47.92,0.078,166.29,Low
2026-06-24 03:45:00,srv-5,46.17,42.75,229,105.42,11.18,4.15,62.54,0.006,172.74,Low
2026-06-24 03:45:00,srv-2,50.92,45.02,179,75.11,18.64,5.16,54.09,0.012,187.25,Medium
2026-06-24 03:45:00,srv-4,52.11,49.11,162,71.51,28.18,0.0,25.11,0.052,215.52,Medium
2026-06-24 03:45:00,srv-1,42.25,42.08,140,59.07,14.36,0.0,25.05,0.174,164.61,Low
2026-06-24 03:45:00,srv-3,42.4,36.86,173,70.08,9.56,6.09,45.12,0.006,144.66,Low
2026-06-24 04:00:00,srv-5,48.46,44.45,194,88.76,13.14,7.62,51.9,0.036,170.05,Low
2026-06-24 04:00:00,srv-3,68.99,58.35,898,376.45,13.04,13.04,209.58,0.132,215.25,Medium
2026-06-24 04:00:00,srv-4,59.78,49.47,190,84.11,25.12,1.77,38.79,0.081,225.65,Medium
2026-06-24 04:00:00,srv-2,44.6,46.84,138,55.85,18.21,3.47,41.45,0.073,175.57,Low
2026-06-24 04:00:00,srv-1,46.18,46.66,220,90.43,16.04,5.1,43.6,0.034,174.77,Low
2026-06-24 04:15:00,srv-3,45.13,42.39,320,135.44,9.94,7.14,74.3,0.002,162.62,Low
2026-06-24 04:15:00,srv-1,48.25,37.58,190,80.66,12.91,1.16,39.04,0.017,163.74,Low
2026-06-24 04:15:00,srv-2,43.77,42.97,211,87.14,18.54,9.59,63.97,0.037,189.96,Low
2026-06-24 04:15:00,srv-5,40.95,45.48,184,85.79,18.14,6.22,44.9,0.081,172.37,Low
2026-06-24 04:15:00,srv-4,50.52,43.26,117,47.34,26.3,2.8,10.14,0.109,205.16,Medium
2026-06-24 04:30:00,srv-5,48.1,39.3,230,108.1,14.82,7.49,71.67,0.054,171.28,Low
2026-06-24 04:30:00,srv-2,42.29,43.91,166,69.49,18.88,0.65,34.3,0.007,175.6,Low
2026-06-24 04:30:00,srv-3,49.12,39.35,221,91.85,11.04,4.36,47.28,0.008,169.4,Low
2026-06-24 04:30:00,srv-4,51.53,44.09,165,72.94,26.77,0.0,32.96,0.068,203.23,Medium
2026-06-24 04:30:00,srv-1,43.74,44.4,257,104.19,12.09,0.0,50.76,0.074,176.53,Low
2026-06-24 04:45:00,srv-3,47.38,44.21,293,121.89,10.81,5.76,64.7,0.046,161.92,Low
2026-06-24 04:45:00,srv-5,55.53,48.2,248,116.8,11.13,6.94,70.87,0.025,186.29,Medium
2026-06-24 04:45:00,srv-1,42.98,47.26,272,111.83,19.32,6.56,57.26,0.007,183.41,Low
2026-06-24 04:45:00,srv-2,50.68,42.9,182,78.84,18.07,0.0,52.92,0.017,193.41,Medium
2026-06-24 04:45:00,srv-4,60.73,45.28,117,54.46,25.25,0.0,27.59,0.022,230.54,Medium
2026-06-24 05:00:00,srv-5,86.12,69.65,943,441.45,33.24,19.32,266.76,0.928,311.64,High
2026-06-24 05:00:00,srv-2,49.87,48.29,250,101.06,18.31,9.29,69.81,0.037,194.32,Medium
2026-06-24 05:00:00,srv-4,49.43,44.73,146,63.61,25.72,0.0,16.93,0.03,199.36,Medium
2026-06-24 05:00:00,srv-1,44.16,42.71,249,102.93,12.03,5.48,40.51,0.073,166.76,Low
2026-06-24 05:00:00,srv-3,46.7,44.7,281,115.85,11.46,3.99,63.13,0.018,163.53,Low
2026-06-24 05:15:00,srv-5,50.64,49.21,231,108.29,11.38,2.35,69.32,0.037,175.93,Medium
2026-06-24 05:15:00,srv-4,48.66,50.56,130,59.06,27.69,3.15,24.88,0.051,206.25,Medium
2026-06-24 05:15:00,srv-1,53.66,49.86,265,109.41,17.9,8.98,45.77,0.085,194.1,Medium
2026-06-24 05:15:00,srv-2,54.31,48.07,205,86.55,18.78,0.0,62.98,0.278,192.31,Medium
2026-06-24 05:15:00,srv-3,47.45,45.02,398,162.62,9.04,8.62,98.55,0.015,164.73,Low
2026-06-24 05:30:00,srv-5,41.72,48.46,255,114.64,11.15,3.04,74.11,0.102,159.01,Low
2026-06-24 05:30:00,srv-2,47.9,52.3,315,129.17,18.74,6.77,88.03,0.023,187.27,Medium
2026-06-24 05:30:00,srv-3,48.51,47.05,390,164.26,12.62,8.63,94.02,0.156,169.12,Medium
2026-06-24 05:30:00,srv-1,55.63,48.62,370,154.59,12.92,0.0,72.7,0.007,198.38,Medium
2026-06-24 05:30:00,srv-4,53.02,55.18,152,67.73,25.41,6.23,25.25,0.012,216.2,Medium
2026-06-24 05:45:00,srv-5,46.46,41.92,284,138.09,11.52,1.85,75.87,0.047,171.53,Low
2026-06-24 05:45:00,srv-3,52.29,46.62,327,136.46,10.3,5.57,78.31,0.023,175.95,Medium
2026-06-24 05:45:00,srv-4,99.5,96.18,765,346.62,64.28,9.8,149.44,4.255,466.17,High
2026-06-24 05:45:00,srv-2,49.67,46.02,239,99.37,21.22,1.53,65.71,0.009,195.61,Medium
2026-06-24 05:45:00,srv-1,48.92,45.16,297,124.7,12.02,3.13,54.09,0.188,167.86,Medium
2026-06-24 06:00:00,srv-2,51.43,49.8,230,98.44,21.71,0.0,59.7,0.034,198.79,Medium
2026-06-24 06:00:00,srv-3,49.44,42.9,356,151.55,10.46,7.27,81.24,0.042,163.47,Low
2026-06-24 06:00:00,srv-5,53.42,50.77,301,142.58,12.32,8.07,95.03,0.019,181.14,Medium
2026-06-24 06:00:00,srv-4,49.53,55.14,191,88.02,25.71,1.54,44.58,0.052,219.43,Medium
2026-06-24 06:00:00,srv-1,55.51,52.77,356,148.9,14.34,6.37,85.81,0.212,189.1,Medium
2026-06-24 06:15:00,srv-5,52.51,44.55,341,155.09,14.38,9.6,106.04,0.114,193.15,Medium
2026-06-24 06:15:00,srv-3,48.81,51.55,372,154.13,10.06,8.54,80.93,0.038,175.16,Medium
2026-06-24 06:15:00,srv-1,39.65,44.05,328,135.0,19.88,6.85,65.06,0.138,186.02,Low
2026-06-24 06:15:00,srv-4,49.89,55.94,215,96.65,28.92,7.29,51.74,0.053,224.17,Medium
2026-06-24 06:15:00,srv-2,50.51,48.89,264,107.18,18.43,3.74,69.96,0.019,192.33,Medium
2026-06-24 06:30:00,srv-4,54.71,55.28,193,85.38,27.88,3.46,42.42,0.02,221.69,Medium
2026-06-24 06:30:00,srv-3,48.49,43.32,355,148.09,18.09,7.76,79.16,0.003,187.66,Low
2026-06-24 06:30:00,srv-2,57.71,57.65,347,144.11,18.26,8.66,96.8,0.042,214.97,Medium
2026-06-24 06:30:00,srv-1,53.95,46.24,311,128.81,18.74,1.35,59.23,0.034,189.99,Medium
2026-06-24 06:30:00,srv-5,54.29,48.95,357,164.38,11.62,10.31,101.13,0.106,179.94,Medium
2026-06-24 06:45:00,srv-4,63.97,62.79,270,120.66,28.39,4.28,56.73,0.049,248.64,Medium
2026-06-24 06:45:00,srv-3,50.02,50.61,465,195.14,12.23,7.0,110.59,0.056,175.86,Medium
2026-06-24 06:45:00,srv-1,49.84,48.96,403,168.26,12.35,8.32,75.3,0.014,174.58,Medium
2026-06-24 06:45:00,srv-5,54.97,45.35,315,150.12,11.99,3.44,93.09,0.018,177.52,Medium
2026-06-24 06:45:00,srv-2,59.67,54.75,356,145.34,20.01,2.48,99.57,0.031,209.56,Medium
2026-06-24 07:00:00,srv-3,44.47,44.37,391,165.01,9.75,10.76,97.43,0.036,156.72,Low
2026-06-24 07:00:00,srv-2,60.68,50.97,345,144.12,21.28,7.97,86.93,0.06,216.35,Medium
2026-06-24 07:00:00,srv-4,66.3,60.9,295,132.7,26.77,6.3,67.61,0.115,244.78,Medium
2026-06-24 07:00:00,srv-1,64.3,50.8,461,189.76,12.86,6.37,85.43,0.083,204.59,Medium
2026-06-24 07:00:00,srv-5,53.14,53.45,420,196.08,11.3,6.95,131.99,0.012,192.56,Medium
2026-06-24 07:15:00,srv-3,62.63,53.78,585,245.68,12.23,12.86,128.69,0.048,207.93,Medium
2026-06-24 07:15:00,srv-5,53.25,57.13,432,199.64,11.69,3.39,116.74,0.193,195.44,Medium
2026-06-24 07:15:00,srv-4,66.76,62.33,273,124.21,26.35,4.44,51.61,0.097,266.56,Medium
2026-06-24 07:15:00,srv-2,64.67,54.79,360,148.59,25.18,8.5,99.28,0.145,231.57,Medium
2026-06-24 07:15:00,srv-1,52.42,54.2,424,176.66,13.67,2.32,81.91,0.027,186.75,Medium
2026-06-24 07:30:00,srv-1,53.53,52.43,464,194.22,14.03,5.72,90.45,0.012,186.74,Medium
2026-06-24 07:30:00,srv-4,69.61,63.57,282,131.79,27.38,3.07,57.14,0.243,260.03,Medium
2026-06-24 07:30:00,srv-3,60.43,53.72,602,251.37,10.15,16.51,124.55,0.004,201.91,Medium
2026-06-24 07:30:00,srv-2,57.3,60.11,388,165.26,18.01,3.41,101.41,0.011,214.08,Medium
2026-06-24 07:30:00,srv-5,71.92,52.15,450,207.59,19.2,4.84,124.46,0.098,250.94,Medium
2026-06-24 07:45:00,srv-2,64.44,59.94,452,189.46,19.56,6.7,126.03,0.134,231.96,Medium
2026-06-24 07:45:00,srv-1,61.1,57.09,551,228.22,14.72,10.22,103.34,0.031,206.82,Medium
2026-06-24 07:45:00,srv-4,70.78,59.82,325,147.26,29.67,6.86,68.23,0.416,254.61,Medium
2026-06-24 07:45:00,srv-3,60.52,57.7,583,245.87,13.09,5.16,131.81,0.018,201.69,Medium
2026-06-24 07:45:00,srv-5,58.51,52.87,472,222.44,13.28,5.58,139.07,0.302,192.13,Medium
2026-06-24 08:00:00,srv-3,56.51,56.59,686,287.81,9.06,14.51,161.07,0.108,187.78,Medium
2026-06-24 08:00:00,srv-5,66.34,57.45,543,255.03,14.25,14.66,161.85,0.067,213.07,Medium
2026-06-24 08:00:00,srv-1,60.84,49.86,447,187.76,12.42,3.0,85.53,0.057,194.59,Medium
2026-06-24 08:00:00,srv-4,67.25,60.85,274,123.17,28.74,1.36,50.01,0.203,256.4,Medium
2026-06-24 08:00:00,srv-2,65.52,61.78,481,203.18,21.41,13.43,128.0,0.237,232.55,Medium
2026-06-24 08:15:00,srv-5,60.06,61.19,499,234.94,11.58,9.09,144.0,0.005,207.97,Medium
2026-06-24 08:15:00,srv-2,68.03,60.11,461,192.87,23.14,10.18,119.73,0.262,238.69,Medium
2026-06-24 08:15:00,srv-3,63.07,58.18,613,256.63,10.11,14.18,136.03,0.032,198.28,Medium
2026-06-24 08:15:00,srv-1,60.89,55.5,572,241.27,18.41,11.98,118.39,0.005,213.64,Medium
2026-06-24 08:15:00,srv-4,74.44,69.16,380,177.22,31.16,2.2,68.82,0.433,276.7,High
2026-06-24 08:30:00,srv-5,63.52,61.65,578,270.22,11.63,7.08,161.34,0.007,210.68,Medium
2026-06-24 08:30:00,srv-4,76.66,69.41,403,183.03,33.44,4.71,71.93,0.615,283.83,High
2026-06-24 08:30:00,srv-2,73.02,62.89,506,209.76,22.37,8.75,147.11,0.622,251.41,High
2026-06-24 08:30:00,srv-3,66.72,56.49,644,272.96,11.25,14.48,149.98,0.094,204.38,Medium
2026-06-24 08:30:00,srv-1,66.01,60.55,633,262.83,14.94,11.59,128.57,0.057,225.08,Medium
2026-06-24 08:45:00,srv-4,80.86,71.67,423,192.05,36.54,9.77,77.12,1.393,311.66,High
2026-06-24 08:45:00,srv-3,64.19,62.17,668,281.92,12.17,11.27,146.95,0.058,208.13,Medium
2026-06-24 08:45:00,srv-1,65.66,64.11,602,251.27,16.56,9.67,117.56,0.083,227.28,Medium
2026-06-24 08:45:00,srv-2,66.05,63.64,495,207.5,21.2,10.44,129.66,0.212,238.34,Medium
2026-06-24 08:45:00,srv-5,62.27,63.88,592,274.89,15.5,9.2,174.7,0.029,214.65,Medium
2026-06-24 09:00:00,srv-2,65.52,61.56,510,210.44,19.44,6.91,135.32,0.11,241.05,Medium
2026-06-24 09:00:00,srv-5,65.65,60.82,643,296.66,17.55,15.28,181.55,0.068,226.99,Medium
2026-06-24 09:00:00,srv-3,97.97,75.66,1537,644.85,45.45,23.02,347.51,3.451,397.22,High
2026-06-24 09:00:00,srv-1,66.51,61.87,626,260.37,14.61,5.98,113.8,0.225,218.91,Medium
2026-06-24 09:00:00,srv-4,77.04,67.3,434,198.71,33.17,11.17,81.2,0.527,281.42,High
2026-06-24 09:15:00,srv-2,80.99,74.7,655,274.66,29.17,14.89,180.68,0.287,306.17,High
2026-06-24 09:15:00,srv-4,89.11,74.31,500,224.91,48.8,7.64,88.86,2.223,367.35,High
2026-06-24 09:15:00,srv-1,65.74,60.94,650,271.96,13.89,7.1,128.57,0.073,217.08,Medium
2026-06-24 09:15:00,srv-3,65.5,60.0,772,319.71,10.43,17.75,169.08,0.125,206.17,Medium
2026-06-24 09:15:00,srv-5,58.05,53.21,623,293.6,11.11,11.93,179.72,0.014,191.31,Medium
2026-06-24 09:30:00,srv-4,83.86,76.12,471,211.28,41.76,11.66,78.12,1.25,328.42,High
2026-06-24 09:30:00,srv-5,68.47,55.26,641,296.49,14.31,8.88,186.13,0.23,216.79,Medium
2026-06-24 09:30:00,srv-2,71.12,62.94,564,232.91,22.43,12.8,142.89,0.3,251.95,Medium
2026-06-24 09:30:00,srv-3,60.97,52.24,791,332.73,11.6,12.67,179.3,0.11,191.73,Medium
2026-06-24 09:30:00,srv-1,69.31,58.18,689,283.65,21.73,10.55,139.05,0.109,231.87,Medium
2026-06-24 09:45:00,srv-1,74.49,61.98,694,289.51,19.0,8.94,140.84,0.594,244.04,Medium
2026-06-24 09:45:00,srv-5,79.56,61.18,649,302.31,21.72,16.34,192.58,0.474,262.12,High
2026-06-24 09:45:00,srv-2,70.26,66.1,525,215.88,20.97,9.86,146.02,0.05,252.8,Medium
2026-06-24 09:45:00,srv-4,85.96,77.07,496,220.82,41.9,13.06,96.75,1.289,342.79,High
